set,lvl,end,start,diff,stimulus,ptcp,accuracy
1,16,42009,41538,3.54135338345865,2,13,0
1,17,44288,43844,3.33834586466165,1,13,0
1,18,46535,46117,3.14285714285714,2,13,0
1,19,48611,48152,3.45112781954887,2,13,0
1,20,50749,50281,3.5187969924812,3,13,0
1,21,52963,52518,3.34586466165414,1,13,0
1,22,55174,54732,3.32330827067669,1,13,0
1,23,57285,56861,3.18796992481203,3,13,0
1,24,59785,59360,3.19548872180451,2,13,0
1,25,62003,61579,3.18796992481203,3,13,0
1,26,64439,64001,3.29323308270677,2,13,0
1,27,66653,66148,3.79699248120301,3,13,0
1,29,82981,82529,3.3984962406015,2,13,0
1,30,85127,84695,3.24812030075188,2,13,0
1,31,87344,86909,3.27067669172932,3,13,0
1,32,89665,89133,4,3,13,0
1,33,91801,91377,3.18796992481203,1,13,0
1,34,94074,93601,3.55639097744361,1,13,0
2,0,98341,97893,3.36842105263158,3,13,0
2,1,100511,100081,3.23308270676692,1,13,0
2,3,109641,109187,3.41353383458647,3,13,0
2,4,111783,111340,3.33082706766917,1,13,0
2,5,115142,114430,5.35338345864662,2,13,0
2,6,118162,117717,3.34586466165414,1,13,0
2,7,120637,120048,4.42857142857143,3,13,0
2,8,122738,122316,3.17293233082707,3,13,0
2,9,124840,124413,3.21052631578947,2,13,0
2,10,126931,126505,3.20300751879699,1,13,0
2,11,129124,128705,3.15037593984962,3,13,0
2,13,135036,134591,3.34586466165414,2,13,0
2,14,137184,136740,3.33834586466165,3,13,0
2,15,139302,138877,3.19548872180451,1,13,0
2,16,141364,140941,3.18045112781955,2,13,0
2,17,143465,143034,3.2406015037594,2,13,0
2,18,145987,145555,3.24812030075188,3,13,0
2,19,148188,147763,3.19548872180451,2,13,0
2,21,155112,154663,3.37593984962406,3,13,0
2,22,157383,156938,3.34586466165414,2,13,0
2,23,159565,159134,3.2406015037594,2,13,0
2,24,161790,161367,3.18045112781955,3,13,0
2,25,163924,163498,3.20300751879699,3,13,0
2,26,166046,165624,3.17293233082707,2,13,0
2,27,168285,167856,3.22556390977444,2,13,0
2,28,170417,169992,3.19548872180451,1,13,0
2,29,172593,172168,3.19548872180451,2,13,0
2,30,174716,174291,3.19548872180451,1,13,0
2,31,176836,176410,3.20300751879699,1,13,0
2,32,179011,178587,3.18796992481203,3,13,0
2,33,181169,180735,3.26315789473684,1,13,0
2,34,183278,182847,3.2406015037594,3,13,0
3,0,187908,187460,3.36842105263158,1,13,0
3,1,190081,189656,3.19548872180451,3,13,0
3,2,192114,191686,3.21804511278195,3,13,0
3,3,194589,194147,3.32330827067669,2,13,0
3,4,196761,196305,3.42857142857143,3,13,0
3,5,198997,198568,3.22556390977444,1,13,0
3,6,201104,200683,3.16541353383459,2,13,0
3,7,203370,202946,3.18796992481203,2,13,0
3,8,205588,205158,3.23308270676692,2,13,0
3,9,207765,207338,3.21052631578947,2,13,0
3,10,209913,209484,3.22556390977444,2,13,0
3,11,212187,211761,3.20300751879699,3,13,0
3,12,214322,213890,3.24812030075188,2,13,0
3,13,218958,218528,3.23308270676692,3,13,0
3,14,221162,220699,3.4812030075188,3,13,0
3,15,223304,222870,3.26315789473684,1,13,0
3,16,225504,225071,3.25563909774436,1,13,0
3,17,227690,227252,3.29323308270677,1,13,0
3,18,229815,229378,3.28571428571429,3,13,0
3,19,232004,231579,3.19548872180451,3,13,0
3,20,234156,233724,3.24812030075188,1,13,0
3,21,236220,235793,3.21052631578947,3,13,0
3,22,238391,237962,3.22556390977444,1,13,0
3,23,240545,240114,3.2406015037594,3,13,0
3,24,243376,242948,3.21804511278195,2,13,0
3,25,245604,245178,3.20300751879699,2,13,0
3,26,248511,248079,3.24812030075188,1,13,0
3,27,250573,250144,3.22556390977444,1,13,0
3,28,253146,252720,3.20300751879699,1,13,0
3,29,255228,254796,3.24812030075188,3,13,0
3,30,257450,257021,3.22556390977444,2,13,0
3,31,259639,259150,3.67669172932331,2,13,0
3,32,261714,261289,3.19548872180451,3,13,0
3,33,263951,263524,3.21052631578947,1,13,0
3,34,266131,265697,3.26315789473684,2,13,0
1,0,2365,1893,3.54887218045113,3,14,0
1,1,4528,4101,3.21052631578947,2,14,0
1,2,6739,6263,3.57894736842105,2,14,1
1,4,14452,14028,3.18796992481203,1,14,0
1,5,16817,16379,3.29323308270677,3,14,0
1,6,19297,18872,3.19548872180451,2,14,0
1,7,21526,21099,3.21052631578947,1,14,0
1,8,23603,23177,3.20300751879699,2,14,0
1,9,25743,25311,3.24812030075188,3,14,0
1,10,27882,27438,3.33834586466165,3,14,0
1,11,29989,29563,3.20300751879699,3,14,0
1,12,32460,32031,3.22556390977444,3,14,0
1,13,34712,34284,3.21804511278195,1,14,0
1,15,43030,42600,3.23308270676692,2,14,0
1,16,45132,44704,3.21804511278195,1,14,0
1,17,47240,46811,3.22556390977444,1,14,0
1,18,49362,48939,3.18045112781955,1,14,0
1,19,51787,51360,3.21052631578947,3,14,0
1,20,53931,53491,3.30827067669173,2,14,0
1,21,55963,55535,3.21804511278195,2,14,0
1,22,58088,57656,3.24812030075188,2,14,0
1,23,60644,59919,5.45112781954887,1,14,0
1,24,62797,62367,3.23308270676692,2,14,0
1,25,65241,64810,3.2406015037594,1,14,0
1,26,67567,67128,3.30075187969925,1,14,0
1,27,69768,69337,3.2406015037594,3,14,0
1,28,71942,71519,3.18045112781955,3,14,0
1,29,74229,73654,4.32330827067669,1,14,1
1,30,76857,76122,5.52631578947368,3,14,0
1,31,79714,78941,5.81203007518797,1,14,0
1,33,88949,88216,5.51127819548872,3,14,0
1,34,91171,90733,3.29323308270677,2,14,0
2,0,95360,94928,3.24812030075188,1,14,0
2,1,97658,97163,3.7218045112782,1,14,0
2,2,99873,99443,3.23308270676692,2,14,0
2,3,101902,101475,3.21052631578947,1,14,0
2,4,104469,104017,3.3984962406015,3,14,0
2,5,106530,106091,3.30075187969925,2,14,0
2,6,108590,108153,3.28571428571429,2,14,0
2,7,111436,111009,3.21052631578947,3,14,0
2,8,113534,113105,3.22556390977444,1,14,0
2,9,116010,115570,3.30827067669173,2,14,0
2,10,118183,117751,3.24812030075188,3,14,0
2,11,120307,119869,3.29323308270677,1,14,0
2,12,122542,122115,3.21052631578947,1,14,0
2,13,125086,124653,3.25563909774436,2,14,0
2,14,127207,126779,3.21804511278195,3,14,0
2,15,129286,128855,3.2406015037594,1,14,0
2,16,131475,131045,3.23308270676692,2,14,0
2,17,133883,133453,3.23308270676692,3,14,0
2,18,136382,135939,3.33082706766917,2,14,0
2,19,138795,138365,3.23308270676692,3,14,0
2,20,141406,140973,3.25563909774436,1,14,0
2,21,143540,143108,3.24812030075188,3,14,0
2,22,146019,145590,3.22556390977444,3,14,0
2,23,148617,148175,3.32330827067669,1,14,0
2,24,150736,150302,3.26315789473684,2,14,0
2,25,152808,152384,3.18796992481203,3,14,0
2,26,155030,154605,3.19548872180451,3,14,0
2,27,157330,156906,3.18796992481203,1,14,0
2,28,159601,159161,3.30827067669173,3,14,0
2,29,161705,161269,3.2781954887218,1,14,0
2,30,164068,163640,3.21804511278195,3,14,0
2,31,166775,166350,3.19548872180451,2,14,0
2,32,168870,168443,3.21052631578947,2,14,0
2,33,171035,170588,3.3609022556391,2,14,0
2,34,173205,172781,3.18796992481203,1,14,0
3,0,177632,177185,3.3609022556391,1,14,0
3,1,179769,179345,3.18796992481203,1,14,0
3,2,181939,181514,3.19548872180451,2,14,0
3,3,184285,183863,3.17293233082707,3,14,0
3,4,186749,186322,3.21052631578947,1,14,0
3,5,189185,188753,3.24812030075188,3,14,0
3,6,191681,191255,3.20300751879699,2,14,0
3,7,193793,193359,3.26315789473684,1,14,0
3,8,196114,195613,3.76691729323308,1,14,0
3,9,199833,199408,3.19548872180451,3,14,0
3,10,202341,201915,3.20300751879699,1,14,0
3,11,204500,204055,3.34586466165414,2,14,0
3,12,206609,206173,3.2781954887218,2,14,0
3,13,208908,208472,3.2781954887218,3,14,0
3,14,211096,210630,3.50375939849624,1,14,0
3,15,213431,212900,3.99248120300752,3,14,1
3,16,216098,215663,3.27067669172932,1,14,0
3,17,218471,218038,3.25563909774436,1,14,0
3,18,220664,220240,3.18796992481203,1,14,0
3,19,224479,224043,3.2781954887218,1,14,0
3,20,226843,226376,3.51127819548872,2,14,0
3,21,229126,228697,3.22556390977444,3,14,0
3,22,231270,230826,3.33834586466165,2,14,0
3,23,233876,233445,3.2406015037594,2,14,0
3,24,237402,236975,3.21052631578947,2,14,0
3,25,239519,239088,3.2406015037594,3,14,0
3,26,241756,241325,3.2406015037594,3,14,0
3,27,243922,243485,3.28571428571429,3,14,0
3,28,246388,245952,3.2781954887218,2,14,0
3,29,249237,248727,3.83458646616541,2,14,0
3,30,251422,250953,3.52631578947368,3,14,0
3,31,253579,253125,3.41353383458647,2,14,0
3,32,255760,255297,3.4812030075188,3,14,0
3,33,257954,257528,3.20300751879699,3,14,0
3,34,260106,259674,3.24812030075188,1,14,0
1,0,3062,2438,4.69172932330827,3,15,0
1,1,5504,4903,4.5187969924812,3,15,0
1,2,7903,7329,4.31578947368421,1,15,0
1,3,10352,9772,4.3609022556391,2,15,0
1,4,13672,12991,5.1203007518797,3,15,1
1,5,16082,15466,4.63157894736842,3,15,0
1,6,18439,17877,4.22556390977444,3,15,0
1,7,20820,20301,3.90225563909774,1,15,0
1,8,23192,22682,3.83458646616541,2,15,0
1,9,25444,24915,3.97744360902256,3,15,0
1,11,31995,31523,3.54887218045113,2,15,0
1,12,34503,33917,4.40601503759398,1,15,0
1,13,36763,36304,3.45112781954887,3,15,0
1,14,39131,38488,4.83458646616541,1,15,0
1,15,41576,41018,4.19548872180451,3,15,0
1,16,44006,43445,4.21804511278195,3,15,0
1,17,46399,45874,3.94736842105263,1,15,0
1,18,48506,48053,3.40601503759398,1,15,0
1,19,51691,51159,4,3,15,0
1,20,54011,53487,3.93984962406015,3,15,0
1,21,56283,55799,3.6390977443609,1,15,0
1,22,58618,58089,3.97744360902256,2,15,0
1,24,63996,63520,3.57894736842105,1,15,0
1,25,66271,65787,3.6390977443609,1,15,0
1,26,68586,68035,4.14285714285714,2,15,0
1,27,73501,73007,3.71428571428571,1,15,0
1,28,76385,75929,3.42857142857143,2,15,0
1,29,79434,78815,4.65413533834586,1,15,0
1,30,81785,81317,3.5187969924812,2,15,0
1,31,84276,83611,5,2,15,0
1,32,86574,86071,3.78195488721805,2,15,0
1,34,92127,91649,3.59398496240602,1,15,0
2,0,96533,95999,4.01503759398496,3,15,0
2,1,98924,98458,3.50375939849624,1,15,0
2,2,101297,100769,3.96992481203007,3,15,0
2,3,103657,103145,3.84962406015038,2,15,0
2,4,105912,105467,3.34586466165414,2,15,0
2,5,108223,107725,3.74436090225564,3,15,0
2,6,110488,109950,4.04511278195489,2,15,0
2,7,113019,112484,4.02255639097744,1,15,0
2,8,115713,115180,4.00751879699248,2,15,0
2,9,118124,117671,3.40601503759398,1,15,0
2,10,121230,120714,3.8796992481203,2,15,0
2,11,123477,123032,3.34586466165414,1,15,0
2,12,125837,125319,3.89473684210526,3,15,0
2,13,128175,127620,4.17293233082707,1,15,0
2,14,131098,130552,4.10526315789474,3,15,0
2,15,133552,133035,3.88721804511278,2,15,0
2,16,135957,135426,3.99248120300752,2,15,0
2,17,139613,139072,4.06766917293233,3,15,0
2,18,141870,141341,3.97744360902256,3,15,0
2,19,144261,143748,3.85714285714286,1,15,0
2,20,147308,146803,3.79699248120301,2,15,0
2,21,149648,149167,3.61654135338346,1,15,0
2,22,152023,151517,3.80451127819549,3,15,0
2,23,154340,153841,3.75187969924812,2,15,0
2,25,159784,159222,4.22556390977444,1,15,1
2,26,162140,161691,3.37593984962406,1,15,0
2,27,164422,163952,3.53383458646617,1,15,0
2,28,166736,166180,4.18045112781955,3,15,0
2,29,168954,168503,3.39097744360902,1,15,0
2,30,171267,170727,4.06015037593985,3,15,0
2,31,173534,173031,3.78195488721805,1,15,0
2,32,175810,175299,3.84210526315789,2,15,0
2,33,178156,177638,3.89473684210526,3,15,0
2,34,180917,180448,3.52631578947368,3,15,0
3,1,187895,187432,3.4812030075188,3,15,0
3,2,190097,189644,3.40601503759398,1,15,1
3,3,192522,192009,3.85714285714286,2,15,0
3,4,194710,194243,3.51127819548872,1,15,0
3,5,197298,196736,4.22556390977444,1,15,0
3,6,199880,199383,3.73684210526316,1,15,0
3,7,202163,201665,3.74436090225564,3,15,0
3,8,204760,204234,3.95488721804511,2,15,0
3,9,207116,206570,4.10526315789474,3,15,0
3,10,209360,208847,3.85714285714286,2,15,0
3,11,211837,211248,4.42857142857143,3,15,0
3,12,214180,213639,4.06766917293233,3,15,0
3,13,216588,216032,4.18045112781955,2,15,0
3,14,219180,218613,4.26315789473684,3,15,0
3,15,221599,221035,4.2406015037594,1,15,0
3,16,223950,223410,4.06015037593985,3,15,0
3,17,226190,225740,3.38345864661654,1,15,0
3,18,228544,228111,3.25563909774436,1,15,0
3,19,230952,230404,4.1203007518797,3,15,0
3,20,233978,233451,3.96240601503759,1,15,0
3,21,236273,235745,3.96992481203007,1,15,0
3,22,238621,238170,3.39097744360902,2,15,0
3,23,240983,240469,3.86466165413534,3,15,0
3,24,243322,242829,3.70676691729323,2,15,0
3,25,245704,245197,3.81203007518797,1,15,0
3,26,247974,247468,3.80451127819549,2,15,0
3,27,250200,249699,3.76691729323308,3,15,0
3,28,252638,252090,4.1203007518797,3,15,0
3,29,254878,254362,3.8796992481203,3,15,0
3,30,257668,257136,4,2,15,0
3,31,259936,259496,3.30827067669173,2,15,0
3,32,262195,261708,3.66165413533835,1,15,1
3,33,264570,264074,3.72932330827068,1,15,0
3,34,266818,266318,3.7593984962406,2,15,0
1,12,49271,48686,4.3984962406015,1,16,0
1,13,54011,53222,5.93233082706767,2,16,1
1,17,66584,65802,5.8796992481203,2,16,0
1,18,68995,68369,4.70676691729323,2,16,0
1,19,71312,70871,3.31578947368421,2,16,0
1,21,76191,75755,3.2781954887218,1,16,0
1,22,79969,79482,3.66165413533835,2,16,0
1,23,82122,81683,3.30075187969925,1,16,0
1,24,84242,83797,3.34586466165414,3,16,0
1,26,90257,89813,3.33834586466165,3,16,1
1,27,92823,92319,3.78947368421053,1,16,0
1,28,95083,94532,4.14285714285714,2,16,0
1,29,97861,97330,3.99248120300752,1,16,0
1,30,100729,100288,3.31578947368421,2,16,0
1,31,102917,102400,3.88721804511278,3,16,1
1,32,106058,105516,4.07518796992481,1,16,0
1,33,108809,108237,4.30075187969925,3,16,0
1,34,111135,110500,4.77443609022556,1,16,1
2,0,115384,114895,3.67669172932331,1,16,0
2,1,117800,117220,4.3609022556391,1,16,1
2,2,119961,119533,3.21804511278195,3,16,0
2,3,122687,122105,4.37593984962406,3,16,1
2,5,127836,127164,5.05263157894737,1,16,0
2,6,130001,129554,3.3609022556391,1,16,0
2,7,132380,131748,4.75187969924812,2,16,0
2,8,134578,134063,3.87218045112782,2,16,0
2,9,136926,136452,3.56390977443609,1,16,0
2,10,140509,139909,4.51127819548872,2,16,0
2,11,142818,142158,4.96240601503759,1,16,0
2,12,145018,144455,4.23308270676692,1,16,0
2,13,147445,147002,3.33082706766917,1,16,0
2,14,150454,149899,4.17293233082707,2,16,0
2,15,152756,152247,3.82706766917293,2,16,0
2,16,154980,154487,3.70676691729323,2,16,0
2,17,157782,157229,4.15789473684211,1,16,0
2,18,160951,160175,5.83458646616541,3,16,0
2,19,163180,162692,3.66917293233083,3,16,0
2,20,166828,166359,3.52631578947368,2,16,0
2,21,169597,169159,3.29323308270677,3,16,0
2,22,172122,171658,3.48872180451128,2,16,0
2,23,174336,173874,3.47368421052632,2,16,0
2,24,176792,176302,3.68421052631579,1,16,0
2,25,179560,179135,3.19548872180451,1,16,0
2,26,185235,184791,3.33834586466165,2,16,0
2,27,188233,187809,3.18796992481203,2,16,0
2,28,190413,189948,3.49624060150376,3,16,0
2,31,199169,198665,3.78947368421053,2,16,0
2,32,201343,200906,3.28571428571429,3,16,0
2,34,206496,206073,3.18045112781955,3,16,0
3,0,211090,210660,3.23308270676692,2,16,0
3,1,214537,214103,3.26315789473684,2,16,0
3,2,216738,216314,3.18796992481203,1,16,0
3,5,225427,225005,3.17293233082707,2,16,0
3,6,227660,227227,3.25563909774436,2,16,0
3,7,230213,229789,3.18796992481203,1,16,0
3,8,232886,232461,3.19548872180451,2,16,0
3,9,235577,235147,3.23308270676692,3,16,0
3,10,239656,239027,4.72932330827068,3,16,0
3,12,245371,244948,3.18045112781955,1,16,0
3,13,247849,247336,3.85714285714286,1,16,0
3,14,249960,249537,3.18045112781955,1,16,0
3,15,252316,251891,3.19548872180451,2,16,0
3,16,254527,253982,4.09774436090226,3,16,0
3,17,256711,256248,3.4812030075188,3,16,0
3,19,263133,262708,3.19548872180451,3,16,0
3,20,265304,264883,3.16541353383459,2,16,0
3,21,269295,268815,3.60902255639098,3,16,0
3,22,271745,271272,3.55639097744361,3,16,0
3,23,274081,273657,3.18796992481203,1,16,0
3,24,276313,275814,3.75187969924812,3,16,0
3,25,278604,278073,3.99248120300752,1,16,0
3,27,285450,284783,5.01503759398496,2,16,0
3,28,288302,287584,5.3984962406015,1,16,0
3,29,290761,290293,3.5187969924812,1,16,0
3,30,292880,292422,3.44360902255639,2,16,0
3,31,296276,295852,3.18796992481203,2,16,0
3,32,299577,299114,3.4812030075188,1,16,1
1,3,22726,22052,5.06766917293233,2,17,0
1,4,25850,25210,4.81203007518797,2,17,0
1,5,28489,27963,3.95488721804511,2,17,0
1,6,30740,30218,3.92481203007519,2,17,0
1,9,40746,40222,3.93984962406015,3,17,0
1,10,43120,42514,4.55639097744361,2,17,0
1,11,45732,45194,4.04511278195489,3,17,1
1,12,47940,47445,3.7218045112782,1,17,0
1,14,57083,56636,3.3609022556391,2,17,1
1,16,66171,65607,4.2406015037594,3,17,0
1,17,68581,68008,4.30827067669173,2,17,0
1,18,70826,70247,4.35338345864662,3,17,0
1,19,73060,72575,3.64661654135338,3,17,0
1,20,75386,74798,4.42105263157895,3,17,0
1,21,77636,77105,3.99248120300752,1,17,0
1,22,79777,79307,3.53383458646617,2,17,0
1,23,82062,81435,4.71428571428571,1,17,1
1,24,84191,83707,3.6390977443609,2,17,0
1,25,87032,86546,3.65413533834586,3,17,0
1,26,89258,88749,3.82706766917293,1,17,0
1,27,91491,91004,3.66165413533835,2,17,0
1,28,93887,93305,4.37593984962406,2,17,0
1,29,96078,95641,3.28571428571429,3,17,0
1,30,98281,97760,3.91729323308271,1,17,0
1,31,100424,99988,3.2781954887218,1,17,0
1,32,102561,102117,3.33834586466165,1,17,0
1,33,104762,104295,3.51127819548872,1,17,0
1,34,107020,106478,4.07518796992481,3,17,0
2,0,111389,110957,3.24812030075188,3,17,0
2,1,113567,113112,3.42105263157895,2,17,0
2,2,115810,115327,3.63157894736842,3,17,0
2,3,117953,117475,3.59398496240602,1,17,0
2,4,120106,119671,3.27067669172932,2,17,0
2,5,122385,121950,3.27067669172932,1,17,0
2,6,124728,124282,3.35338345864662,3,17,0
2,7,126800,126361,3.30075187969925,3,17,0
2,8,128884,128444,3.30827067669173,1,17,0
2,9,131175,130739,3.2781954887218,2,17,0
2,10,133308,132863,3.34586466165414,1,17,0
2,11,135524,135081,3.33082706766917,1,17,0
2,13,140303,139868,3.27067669172932,3,17,0
2,14,142624,142192,3.24812030075188,2,17,0
2,15,144872,144426,3.35338345864662,3,17,0
2,16,147020,146580,3.30827067669173,3,17,0
2,17,149192,148756,3.2781954887218,3,17,1
2,18,151255,150821,3.26315789473684,2,17,0
2,19,153459,153001,3.44360902255639,3,17,0
2,20,156496,156050,3.35338345864662,1,17,0
2,21,158665,158226,3.30075187969925,3,17,0
2,22,162723,162287,3.2781954887218,2,17,0
2,24,171665,171199,3.50375939849624,2,17,0
2,25,174348,173899,3.37593984962406,1,17,0
2,26,176608,176136,3.54887218045113,1,17,0
2,28,181385,180937,3.36842105263158,2,17,0
2,29,189851,189405,3.35338345864662,1,17,1
2,30,191991,191522,3.52631578947368,1,17,0
2,31,194140,193702,3.29323308270677,2,17,0
2,32,196312,195870,3.32330827067669,2,17,0
2,33,204454,203998,3.42857142857143,2,17,0
2,34,206695,206217,3.59398496240602,2,17,0
3,0,210878,210433,3.34586466165414,1,17,0
3,1,212939,212504,3.27067669172932,1,17,0
3,2,215168,214725,3.33082706766917,3,17,0
3,3,217437,216937,3.7593984962406,3,17,1
3,4,219594,219155,3.30075187969925,3,17,0
3,5,221779,221300,3.6015037593985,3,17,0
3,6,224803,224366,3.28571428571429,1,17,0
3,7,226891,226445,3.35338345864662,2,17,0
3,8,229639,229195,3.33834586466165,1,17,0
3,9,231757,231304,3.40601503759398,3,17,0
3,10,233822,233376,3.35338345864662,2,17,0
3,11,237623,237170,3.40601503759398,2,17,0
3,12,241688,241246,3.32330827067669,2,17,0
3,13,245040,244555,3.64661654135338,2,17,1
3,14,250839,250371,3.5187969924812,3,17,0
3,15,253033,252551,3.62406015037594,2,17,0
3,16,255913,255455,3.44360902255639,3,17,0
3,18,273306,272869,3.28571428571429,1,17,0
3,19,275554,275113,3.31578947368421,3,17,0
3,20,281818,281366,3.3984962406015,1,17,0
3,21,284031,283559,3.54887218045113,2,17,0
3,22,287995,287556,3.30075187969925,1,17,0
3,23,290537,290092,3.34586466165414,2,17,0
3,24,293739,293293,3.35338345864662,1,17,0
3,25,295816,295372,3.33834586466165,3,17,0
3,26,299405,298974,3.2406015037594,2,17,0
3,27,301680,301229,3.39097744360902,3,17,0
3,28,305782,305344,3.29323308270677,2,17,0
3,29,308476,308029,3.3609022556391,1,17,0
3,30,311453,311018,3.27067669172932,1,17,0
3,31,313683,313247,3.2781954887218,3,17,0
3,33,322758,322310,3.36842105263158,1,17,0
3,34,325344,324905,3.30075187969925,3,17,0
1,0,2857,2168,5.18045112781955,3,18,0
1,1,6585,5903,5.12781954887218,1,18,0
1,2,8878,8359,3.90225563909774,3,18,0
1,3,11073,10509,4.2406015037594,3,18,0
1,4,14900,14283,4.6390977443609,2,18,0
1,5,19171,18585,4.40601503759398,1,18,0
1,6,26304,25799,3.79699248120301,1,18,0
1,7,28958,28367,4.44360902255639,1,18,0
1,8,31052,30598,3.41353383458647,2,18,0
1,10,37727,37270,3.43609022556391,2,18,1
1,11,41185,40536,4.8796992481203,3,18,0
1,14,52755,52173,4.37593984962406,1,18,0
1,15,55766,55187,4.35338345864662,1,18,0
1,16,59081,58528,4.15789473684211,2,18,0
1,17,63639,63192,3.3609022556391,2,18,1
1,18,65926,65383,4.08270676691729,2,18,0
1,19,69169,68487,5.12781954887218,3,18,0
1,20,72026,71486,4.06015037593985,3,18,0
1,22,78241,77701,4.06015037593985,2,18,0
1,23,80612,80151,3.46616541353383,1,18,1
1,24,82948,82286,4.97744360902256,3,18,0
1,27,91320,90614,5.30827067669173,2,18,0
1,28,94022,93584,3.29323308270677,3,18,1
1,29,97455,96708,5.61654135338346,1,18,0
1,30,99622,99080,4.07518796992481,1,18,0
1,33,108614,108113,3.76691729323308,3,18,0
1,34,111291,110696,4.47368421052632,3,18,0
2,0,116437,115878,4.20300751879699,1,18,0
2,2,122370,121850,3.90977443609023,1,18,0
2,3,124797,124024,5.81203007518797,2,18,0
2,4,127277,126634,4.83458646616541,1,18,1
2,6,132371,131828,4.08270676691729,3,18,0
2,7,135380,134819,4.21804511278195,2,18,0
2,8,139414,138900,3.86466165413534,3,18,0
2,9,142524,141939,4.3984962406015,2,18,0
2,10,145121,144636,3.64661654135338,3,18,0
2,11,147255,146826,3.22556390977444,3,18,0
2,12,150566,149843,5.43609022556391,1,18,0
2,14,159447,158931,3.8796992481203,3,18,0
2,15,161739,161292,3.3609022556391,1,18,0
2,16,166290,165609,5.1203007518797,1,18,0
2,17,169029,168299,5.48872180451128,3,18,0
2,18,171474,170892,4.37593984962406,2,18,0
2,19,173781,173279,3.77443609022556,3,18,0
2,20,176658,176223,3.27067669172932,1,18,0
2,21,180312,179872,3.30827067669173,2,18,0
2,22,182862,182440,3.17293233082707,1,18,0
2,23,185164,184681,3.63157894736842,2,18,0
2,24,187406,186865,4.06766917293233,2,18,0
2,26,222741,222205,4.03007518796993,3,18,0
2,27,225061,224606,3.42105263157895,2,18,0
2,28,227872,227253,4.65413533834586,3,18,0
2,29,231430,230764,5.00751879699248,1,18,1
2,30,235258,234646,4.6015037593985,3,18,0
2,31,237720,237231,3.67669172932331,2,18,0
2,32,241705,241063,4.82706766917293,2,18,0
2,33,245942,245400,4.07518796992481,2,18,1
2,34,249905,249361,4.09022556390977,1,18,0
3,0,257018,256566,3.3984962406015,1,18,0
3,1,260009,259429,4.3609022556391,2,18,0
3,2,262614,262152,3.47368421052632,2,18,0
3,3,264894,264330,4.2406015037594,2,18,1
3,4,278974,278403,4.29323308270677,3,18,0
3,5,285776,285245,3.99248120300752,3,18,0
3,6,288779,288096,5.13533834586466,1,18,0
3,7,291488,291005,3.63157894736842,1,18,0
3,8,295283,294863,3.15789473684211,2,18,0
3,9,297504,297020,3.6390977443609,2,18,0
3,10,299565,299133,3.24812030075188,1,18,0
3,11,301813,301378,3.27067669172932,3,18,0
3,12,304856,304402,3.41353383458647,2,18,0
3,13,306909,306485,3.18796992481203,1,18,0
3,14,309113,308603,3.83458646616541,1,18,1
3,15,316201,315483,5.3984962406015,1,18,0
3,16,318542,318094,3.36842105263158,1,18,0
3,17,320703,320159,4.09022556390977,3,18,0
3,18,322838,322393,3.34586466165414,1,18,0
3,19,325492,325030,3.47368421052632,3,18,0
3,20,328084,327347,5.54135338345865,2,18,0
3,21,330466,330030,3.2781954887218,3,18,0
3,22,332881,332361,3.90977443609023,2,18,0
3,23,335220,334627,4.45864661654135,3,18,0
3,25,342555,342047,3.81954887218045,2,18,0
3,26,344803,344220,4.38345864661654,2,18,1
3,27,347128,346527,4.5187969924812,3,18,0
3,28,349280,348837,3.33082706766917,2,18,1
3,29,351517,350989,3.96992481203007,1,18,0
3,30,356265,355810,3.42105263157895,1,18,1
3,32,361252,360799,3.40601503759398,3,18,0
3,33,364020,363474,4.10526315789474,3,18,1
3,34,366560,366020,4.06015037593985,3,18,0
1,0,2929,2360,4.2781954887218,1,19,0
1,1,5117,4587,3.98496240601504,2,19,0
1,2,7408,6888,3.90977443609023,3,19,0
1,3,9905,9353,4.15037593984962,1,19,0
1,4,13208,12435,5.81203007518797,2,19,0
1,5,16235,15577,4.94736842105263,2,19,0
1,6,18866,18261,4.54887218045113,2,19,0
1,7,21092,20575,3.88721804511278,3,19,0
1,8,24400,23879,3.91729323308271,3,19,0
1,9,26983,26421,4.22556390977444,3,19,0
1,10,29400,28872,3.96992481203007,3,19,1
1,11,32100,31446,4.91729323308271,1,19,0
1,12,34498,33814,5.14285714285714,2,19,0
1,13,36926,36169,5.69172932330827,1,19,0
1,14,39252,38645,4.56390977443609,2,19,1
1,15,42057,41461,4.4812030075188,2,19,0
1,16,44688,44026,4.97744360902256,3,19,0
1,17,47479,46853,4.70676691729323,3,19,0
1,18,49720,49128,4.45112781954887,1,19,0
1,19,51916,51395,3.91729323308271,1,19,0
1,20,54322,53810,3.84962406015038,1,19,0
1,21,56635,56066,4.2781954887218,3,19,0
1,23,64783,64188,4.47368421052632,2,19,0
1,24,67693,67249,3.33834586466165,1,19,0
1,25,69886,69339,4.11278195488722,3,19,0
1,26,72100,71595,3.79699248120301,2,19,0
1,27,74306,73832,3.56390977443609,3,19,0
1,28,76622,76096,3.95488721804511,3,19,1
1,29,79072,78580,3.69924812030075,3,19,0
1,30,81371,80891,3.60902255639098,1,19,0
1,31,83491,83045,3.35338345864662,2,19,0
1,32,85700,85193,3.81203007518797,1,19,0
1,33,88610,88100,3.83458646616541,2,19,0
1,34,91080,90577,3.78195488721805,1,19,0
2,1,108682,108201,3.61654135338346,3,19,0
